Word,Freq. count,Freq. per million,Log freq.
reportaré,34,0.817307692,1.544068044
reportaremos,8,0.192307692,0.954242509
reportaría,6,0.144230769,0.84509804
reportarla,7,0.168269231,0.903089987
reportarle,2,0.048076923,0.477121255
reportarlo,37,0.889423077,1.579783597
reportarlos,5,0.120192308,0.77815125
reportarme,23,0.552884615,1.380211242
reportarnos,4,0.096153846,0.698970004
reportaron,70,1.682692308,1.851258349
reportarse,40,0.961538462,1.612783857
reportárselo,3,0.072115385,0.602059991
reportarte,17,0.408653846,1.255272505
reportas,19,0.456730769,1.301029996
reportaste,27,0.649038462,1.447158031
repórtate,41,0.985576923,1.62324929
reporte,775,18.62980769,2.889861721
reporté,13,0.3125,1.146128036
reportemos,3,0.072115385,0.602059991
reporten,25,0.600961538,1.414973348
repórtense,80,1.923076923,1.908485019
reportera,231,5.552884615,2.365487985
reporteras,2,0.048076923,0.477121255
reportero,272,6.538461538,2.436162647
reporteros,202,4.855769231,2.307496038
reportes,377,9.0625,2.5774918
repórtese,70,1.682692308,1.851258349
reporto,24,0.576923077,1.397940009
reportó,123,2.956730769,2.093421685
reposa,12,0.288461538,1.113943352
reposacabezas,2,0.048076923,0.477121255
reposada,4,0.096153846,0.698970004
reposado,3,0.072115385,0.602059991
reposan,6,0.144230769,0.84509804
reposando,9,0.216346154,1
reposar,41,0.985576923,1.62324929
reposará,3,0.072115385,0.602059991
repose,2,0.048076923,0.477121255
reposición,15,0.360576923,1.204119983
reposicionado,4,0.096153846,0.698970004
reposicionamiento,6,0.144230769,0.84509804
reposicionan,2,0.048076923,0.477121255
reposicionando,4,0.096153846,0.698970004
reposicionar,5,0.120192308,0.77815125
reposicionarlo,3,0.072115385,0.602059991
reposiciones,13,0.3125,1.146128036
reposo,140,3.365384615,2.149219113
repostado,2,0.048076923,0.477121255
repostaje,3,0.072115385,0.602059991
repostar,6,0.144230769,0.84509804
repostera,5,0.120192308,0.77815125
repostería,23,0.552884615,1.380211242
repostero,5,0.120192308,0.77815125
reprendan,2,0.048076923,0.477121255
reprendas,4,0.096153846,0.698970004
reprende,3,0.072115385,0.602059991
reprender,11,0.264423077,1.079181246
reprenderemos,2,0.048076923,0.477121255
reprenderlo,5,0.120192308,0.77815125
reprenderme,11,0.264423077,1.079181246
reprenderte,4,0.096153846,0.698970004
reprendes,2,0.048076923,0.477121255
reprendí,3,0.072115385,0.602059991
reprendida,3,0.072115385,0.602059991
reprendido,10,0.240384615,1.041392685
reprendidos,4,0.096153846,0.698970004
reprendiendo,3,0.072115385,0.602059991
reprendimos,3,0.072115385,0.602059991
reprendió,8,0.192307692,0.954242509
represalia,52,1.25,1.72427587
represalias,100,2.403846154,2.004321374
represas,10,0.240384615,1.041392685
representa,661,15.88942308,2.820857989
representaba,80,1.923076923,1.908485019
representábamos,2,0.048076923,0.477121255
representaban,29,0.697115385,1.477121255
representabas,3,0.072115385,0.602059991
representación,230,5.528846154,2.36361198
representaciones,31,0.745192308,1.505149978
representada,19,0.456730769,1.301029996
representadas,12,0.288461538,1.113943352
representado,57,1.370192308,1.763427994
representados,25,0.600961538,1.414973348
represéntame,2,0.048076923,0.477121255
representamos,44,1.057692308,1.653212514
representan,171,4.110576923,2.235528447
representando,107,2.572115385,2.033423755
representándome,2,0.048076923,0.477121255
represéntanos,4,0.096153846,0.698970004
representante,750,18.02884615,2.875639937
representantes,180,4.326923077,2.257678575
representar,228,5.480769231,2.359835482
representara,13,0.3125,1.146128036
representará,39,0.9375,1.602059991
representarán,12,0.288461538,1.113943352
representaras,5,0.120192308,0.77815125
representarás,10,0.240384615,1.041392685
representaré,25,0.600961538,1.414973348
representaremos,7,0.168269231,0.903089987
representaría,16,0.384615385,1.230448921
representarían,2,0.048076923,0.477121255
representarías,3,0.072115385,0.602059991
representarla,10,0.240384615,1.041392685
representarlas,2,0.048076923,0.477121255
representarles,3,0.072115385,0.602059991
representarlo,13,0.3125,1.146128036
representarlos,4,0.096153846,0.698970004
representarme,19,0.456730769,1.301029996
representarnos,8,0.192307692,0.954242509
representaron,11,0.264423077,1.079181246
representarse,9,0.216346154,1
representarte,13,0.3125,1.146128036
representas,75,1.802884615,1.880813592
representaste,10,0.240384615,1.041392685
representativa,10,0.240384615,1.041392685
representativas,2,0.048076923,0.477121255
representativo,7,0.168269231,0.903089987
representativos,5,0.120192308,0.77815125
represente,66,1.586538462,1.826074803
representé,17,0.408653846,1.255272505
representemos,3,0.072115385,0.602059991
representémoslo,2,0.048076923,0.477121255
representen,17,0.408653846,1.255272505
representes,9,0.216346154,1
represento,212,5.096153846,2.328379603
representó,42,1.009615385,1.633468456
represión,63,1.514423077,1.806179974
represiva,2,0.048076923,0.477121255
represivas,4,0.096153846,0.698970004
represivo,8,0.192307692,0.954242509
reprima,7,0.168269231,0.903089987
repriman,4,0.096153846,0.698970004
reprimas,7,0.168269231,0.903089987
reprime,11,0.264423077,1.079181246
reprimen,2,0.048076923,0.477121255
reprimenda,37,0.889423077,1.579783597
reprimendas,3,0.072115385,0.602059991
reprimes,3,0.072115385,0.602059991
reprimí,3,0.072115385,0.602059991
reprimía,4,0.096153846,0.698970004
reprimida,58,1.394230769,1.770852012
reprimidas,11,0.264423077,1.079181246
reprimido,51,1.225961538,1.716003344
reprimidos,36,0.865384615,1.568201724
reprimiendo,12,0.288461538,1.113943352
reprimiéndome,2,0.048076923,0.477121255
reprimiera,2,0.048076923,0.477121255
reprimieron,2,0.048076923,0.477121255
reprimimos,2,0.048076923,0.477121255
reprimió,5,0.120192308,0.77815125
reprimir,31,0.745192308,1.505149978
reprimiré,2,0.048076923,0.477121255
reprimirlo,3,0.072115385,0.602059991
reprimirlos,2,0.048076923,0.477121255
reprimirnos,3,0.072115385,0.602059991
reprimo,3,0.072115385,0.602059991
reprobaba,3,0.072115385,0.602059991
reprobable,7,0.168269231,0.903089987
reprobación,3,0.072115385,0.602059991
reprobado,21,0.504807692,1.342422681
reprobamos,3,0.072115385,0.602059991
reprobando,29,0.697115385,1.477121255
reprobar,66,1.586538462,1.826074803
reprobara,4,0.096153846,0.698970004
reprobará,9,0.216346154,1
reprobarán,5,0.120192308,0.77815125
reprobaré,13,0.3125,1.146128036
reprobarían,2,0.048076923,0.477121255
reprobarlo,5,0.120192308,0.77815125
reprobarlos,3,0.072115385,0.602059991
reprobarme,5,0.120192308,0.77815125
reprobaron,7,0.168269231,0.903089987
reprobarte,2,0.048076923,0.477121255
reprobaste,28,0.673076923,1.462397998
reprobatoria,2,0.048076923,0.477121255
reprobé,43,1.033653846,1.643452676
reprobó,32,0.769230769,1.51851394
reprocha,5,0.120192308,0.77815125
reprochable,6,0.144230769,0.84509804
reprochada,2,0.048076923,0.477121255
reprochado,4,0.096153846,0.698970004
reprochan,5,0.120192308,0.77815125
reprochando,6,0.144230769,0.84509804
reprochándome,2,0.048076923,0.477121255
reprochar,11,0.264423077,1.079181246
reprochará,2,0.048076923,0.477121255
reprocharás,3,0.072115385,0.602059991
reprocharía,2,0.048076923,0.477121255
reprocharle,2,0.048076923,0.477121255
reprochármelo,7,0.168269231,0.903089987
reprocharse,2,0.048076923,0.477121255
reprocharte,3,0.072115385,0.602059991
reprochas,11,0.264423077,1.079181246
reproche,19,0.456730769,1.301029996
reproché,3,0.072115385,0.602059991
reproches,34,0.817307692,1.544068044
reprocho,8,0.192307692,0.954242509
reprochó,5,0.120192308,0.77815125
reproducción,110,2.644230769,2.045322979
reproducciones,13,0.3125,1.146128036
reproduce,19,0.456730769,1.301029996
reprodúcelo,5,0.120192308,0.77815125
reproducen,38,0.913461538,1.591064607
reproduces,2,0.048076923,0.477121255
reproducía,3,0.072115385,0.602059991
reproducían,3,0.072115385,0.602059991
reproducida,2,0.048076923,0.477121255
reproducidas,2,0.048076923,0.477121255
reproducido,7,0.168269231,0.903089987
reproduciendo,15,0.360576923,1.204119983
reproduciéndose,16,0.384615385,1.230448921
reproduciéndote,2,0.048076923,0.477121255
reproducir,73,1.754807692,1.86923172
reproducirá,2,0.048076923,0.477121255
reproducirla,7,0.168269231,0.903089987
reproducirlo,9,0.216346154,1
reproducirme,2,0.048076923,0.477121255
reproducirnos,2,0.048076923,0.477121255
reproducirse,57,1.370192308,1.763427994
reproductiva,18,0.432692308,1.278753601
reproductivas,4,0.096153846,0.698970004
reproductivo,20,0.480769231,1.322219295
reproductivos,13,0.3125,1.146128036
reproductor,148,3.557692308,2.173186268
reproductora,5,0.120192308,0.77815125
reproductores,29,0.697115385,1.477121255
reproduje,3,0.072115385,0.602059991
reprodujera,2,0.048076923,0.477121255
reprodujeron,3,0.072115385,0.602059991
reprodujo,4,0.096153846,0.698970004
reproduzca,10,0.240384615,1.041392685
reproduzcan,5,0.120192308,0.77815125
reproduzcas,3,0.072115385,0.602059991
reprograma,8,0.192307692,0.954242509
reprogramación,10,0.240384615,1.041392685
reprogramada,7,0.168269231,0.903089987
reprogramado,19,0.456730769,1.301029996
reprogramados,5,0.120192308,0.77815125
reprográmala,2,0.048076923,0.477121255
reprográmalo,2,0.048076923,0.477121255
reprogramamos,5,0.120192308,0.77815125
reprogramando,10,0.240384615,1.041392685
reprogramar,82,1.971153846,1.919078092
reprogramará,3,0.072115385,0.602059991
reprogramaré,7,0.168269231,0.903089987
reprogramaremos,5,0.120192308,0.77815125
reprogramarla,13,0.3125,1.146128036
reprogramarlo,15,0.360576923,1.204119983
reprogramarlos,2,0.048076923,0.477121255
reprogramas,3,0.072115385,0.602059991
reprogramaste,3,0.072115385,0.602059991
reprograme,6,0.144230769,0.84509804
reprogramé,8,0.192307692,0.954242509
reprogramemos,2,0.048076923,0.477121255
reprogrames,2,0.048076923,0.477121255
reprogramó,2,0.048076923,0.477121255
reprueba,11,0.264423077,1.079181246
reprueban,6,0.144230769,0.84509804
repruebas,12,0.288461538,1.113943352
repruebe,5,0.120192308,0.77815125
repruebes,4,0.096153846,0.698970004
repruebo,17,0.408653846,1.255272505
repta,5,0.120192308,0.77815125
reptando,3,0.072115385,0.602059991
reptar,2,0.048076923,0.477121255
reptil,49,1.177884615,1.698970004
reptiles,60,1.442307692,1.785329835
república,398,9.567307692,2.600972896
republicación,2,0.048076923,0.477121255
republicana,106,2.548076923,2.029383778
republicanas,9,0.216346154,1
republicano,173,4.158653846,2.240549248
republicanos,128,3.076923077,2.11058971
repúblicas,7,0.168269231,0.903089987
repudia,6,0.144230769,0.84509804
repudiada,3,0.072115385,0.602059991
repudiadores,2,0.048076923,0.477121255
repudiando,3,0.072115385,0.602059991
repudiar,7,0.168269231,0.903089987
repudiaron,2,0.048076923,0.477121255
repudie,6,0.144230769,0.84509804
repudio,11,0.264423077,1.079181246
repudió,2,0.048076923,0.477121255
repuesta,18,0.432692308,1.278753601
repuestas,10,0.240384615,1.041392685
repuesto,188,4.519230769,2.276461804
repuestos,96,2.307692308,1.986771734
repugna,37,0.889423077,1.579783597
repugnaba,4,0.096153846,0.698970004
repugnada,2,0.048076923,0.477121255
repugnan,4,0.096153846,0.698970004
repugnancia,32,0.769230769,1.51851394
repugnante,513,12.33173077,2.710963119
repugnantes,60,1.442307692,1.785329835
repugnara,2,0.048076923,0.477121255
repugnas,16,0.384615385,1.230448921
repugne,2,0.048076923,0.477121255
repulsión,35,0.841346154,1.556302501
repulsiva,36,0.865384615,1.568201724
repulsivas,6,0.144230769,0.84509804
repulsivo,87,2.091346154,1.944482672
repulsivos,8,0.192307692,0.954242509
repuse,7,0.168269231,0.903089987
repusieron,2,0.048076923,0.477121255
repuso,5,0.120192308,0.77815125
reputación,959,23.05288462,2.982271233
reputaciones,13,0.3125,1.146128036
reputado,6,0.144230769,0.84509804
requemado,2,0.048076923,0.477121255
requerí,2,0.048076923,0.477121255
requería,42,1.009615385,1.633468456
requerían,11,0.264423077,1.079181246
requerida,44,1.057692308,1.653212514
requeridas,11,0.264423077,1.079181246
requerido,51,1.225961538,1.716003344
requeridos,14,0.336538462,1.176091259
requerimiento,21,0.504807692,1.342422681
requerimientos,37,0.889423077,1.579783597
requerimos,22,0.528846154,1.361727836
requerir,39,0.9375,1.602059991
requerirá,46,1.105769231,1.672097858
requerirán,7,0.168269231,0.903089987
requeriré,3,0.072115385,0.602059991
requeriría,37,0.889423077,1.579783597
requerirían,9,0.216346154,1
requesón,9,0.216346154,1
requetebién,3,0.072115385,0.602059991
réquiem,15,0.360576923,1.204119983
réquiems,2,0.048076923,0.477121255
requiera,46,1.105769231,1.672097858
requieran,7,0.168269231,0.903089987
requieras,2,0.048076923,0.477121255
requiere,820,19.71153846,2.914343157
requieren,137,3.293269231,2.139879086
requieres,7,0.168269231,0.903089987
requiero,40,0.961538462,1.612783857
requiriendo,9,0.216346154,1
requiriera,5,0.120192308,0.77815125
requirieron,3,0.072115385,0.602059991
requiriese,3,0.072115385,0.602059991
requirió,40,0.961538462,1.612783857
requisa,8,0.192307692,0.954242509
requisada,3,0.072115385,0.602059991
requisado,4,0.096153846,0.698970004
requisar,16,0.384615385,1.230448921
requisas,2,0.048076923,0.477121255
requisen,2,0.048076923,0.477121255
requisito,78,1.875,1.897627091
requisitos,112,2.692307692,2.053078443
requiso,3,0.072115385,0.602059991
requisó,6,0.144230769,0.84509804
res,45,1.081730769,1.662757832
resaca,229,5.504807692,2.361727836
resacas,5,0.120192308,0.77815125
resalta,33,0.793269231,1.531478917
resaltadas,6,0.144230769,0.84509804
resaltado,4,0.096153846,0.698970004
resaltador,8,0.192307692,0.954242509
resaltamos,2,0.048076923,0.477121255
resaltan,8,0.192307692,0.954242509
resaltando,2,0.048076923,0.477121255
resaltar,38,0.913461538,1.591064607
resaltará,4,0.096153846,0.698970004
resaltarán,2,0.048076923,0.477121255
resaltaré,2,0.048076923,0.477121255
resaltaría,5,0.120192308,0.77815125
resaltarlo,3,0.072115385,0.602059991
resaltas,2,0.048076923,0.477121255
resalte,9,0.216346154,1
resalté,6,0.144230769,0.84509804
resalten,4,0.096153846,0.698970004
resalto,2,0.048076923,0.477121255
resaltó,8,0.192307692,0.954242509
resarcir,2,0.048076923,0.477121255
resarciré,3,0.072115385,0.602059991
resarcirlos,2,0.048076923,0.477121255
resarcirme,4,0.096153846,0.698970004
resarcirse,3,0.072115385,0.602059991
resarcirte,7,0.168269231,0.903089987
resbala,42,1.009615385,1.633468456
resbalaba,15,0.360576923,1.204119983
resbaladiza,13,0.3125,1.146128036
resbaladizas,5,0.120192308,0.77815125
resbaladizo,38,0.913461538,1.591064607
resbaladizos,5,0.120192308,0.77815125
resbalado,17,0.408653846,1.255272505
resbalan,9,0.216346154,1
resbalando,25,0.600961538,1.414973348
resbalar,16,0.384615385,1.230448921
resbalara,3,0.072115385,0.602059991
resbalará,5,0.120192308,0.77815125
resbalaría,4,0.096153846,0.698970004
resbalarme,7,0.168269231,0.903089987
resbalarnos,2,0.048076923,0.477121255
resbalaron,4,0.096153846,0.698970004
resbalarse,3,0.072115385,0.602059991
resbalarte,3,0.072115385,0.602059991
resbalas,9,0.216346154,1
resbalaste,11,0.264423077,1.079181246
resbale,8,0.192307692,0.954242509
resbalé,84,2.019230769,1.929418926
resbalen,3,0.072115385,0.602059991
resbales,7,0.168269231,0.903089987
resbalo,16,0.384615385,1.230448921
resbaló,106,2.548076923,2.029383778
resbalón,18,0.432692308,1.278753601
resbalones,2,0.048076923,0.477121255
resbalosa,7,0.168269231,0.903089987
resbalosas,2,0.048076923,0.477121255
resbaloso,38,0.913461538,1.591064607
resbalosos,5,0.120192308,0.77815125
rescata,36,0.865384615,1.568201724
rescataba,6,0.144230769,0.84509804
rescatable,5,0.120192308,0.77815125
rescatables,2,0.048076923,0.477121255
rescatada,29,0.697115385,1.477121255
rescatadas,8,0.192307692,0.954242509
rescatado,92,2.211538462,1.968482949
rescatador,8,0.192307692,0.954242509
rescatadores,9,0.216346154,1
rescatados,48,1.153846154,1.69019608
rescátame,3,0.072115385,0.602059991
rescatamos,39,0.9375,1.602059991
rescatan,18,0.432692308,1.278753601
rescatando,28,0.673076923,1.462397998
rescatándome,2,0.048076923,0.477121255
rescatándote,2,0.048076923,0.477121255
rescatar,358,8.605769231,2.555094449
rescatara,11,0.264423077,1.079181246
rescatará,11,0.264423077,1.079181246
rescataran,7,0.168269231,0.903089987
rescatarán,10,0.240384615,1.041392685
rescataras,2,0.048076923,0.477121255
rescatarás,6,0.144230769,0.84509804
rescataré,16,0.384615385,1.230448921
rescataremos,19,0.456730769,1.301029996
rescataría,14,0.336538462,1.176091259
rescatarían,2,0.048076923,0.477121255
rescatarías,3,0.072115385,0.602059991
rescatarla,43,1.033653846,1.643452676
rescatarlas,5,0.120192308,0.77815125
rescatarlo,72,1.730769231,1.86332286
rescatarlos,43,1.033653846,1.643452676
rescatarme,82,1.971153846,1.919078092
rescatarnos,43,1.033653846,1.643452676
rescataron,37,0.889423077,1.579783597
rescatarte,67,1.610576923,1.832508913
rescatas,7,0.168269231,0.903089987
rescatase,2,0.048076923,0.477121255
rescataste,28,0.673076923,1.462397998
rescate,1237,29.73557692,3.092720645
rescaté,34,0.817307692,1.544068044
rescatemos,6,0.144230769,0.84509804
rescaten,59,1.418269231,1.77815125
rescates,29,0.697115385,1.477121255
rescato,14,0.336538462,1.176091259
rescató,80,1.923076923,1.908485019
rescinda,2,0.048076923,0.477121255
rescindida,4,0.096153846,0.698970004
rescindidas,3,0.072115385,0.602059991
rescindido,12,0.288461538,1.113943352
rescindieran,2,0.048076923,0.477121255
rescindió,2,0.048076923,0.477121255
rescindir,6,0.144230769,0.84509804
rescindirá,2,0.048076923,0.477121255
rescindiré,3,0.072115385,0.602059991
rescisión,5,0.120192308,0.77815125
reseca,15,0.360576923,1.204119983
resecas,8,0.192307692,0.954242509
resección,6,0.144230769,0.84509804
reseco,6,0.144230769,0.84509804
resentida,52,1.25,1.72427587
resentidas,9,0.216346154,1
resentido,84,2.019230769,1.929418926
resentidos,6,0.144230769,0.84509804
resentimiento,147,3.533653846,2.170261715
resentimientos,111,2.668269231,2.049218023
resentir,7,0.168269231,0.903089987
resentirán,2,0.048076923,0.477121255
resentiré,3,0.072115385,0.602059991
resentirse,3,0.072115385,0.602059991
reseña,48,1.153846154,1.69019608
reseñada,2,0.048076923,0.477121255
reseñar,5,0.120192308,0.77815125
reseñaron,2,0.048076923,0.477121255
reseñas,13,0.3125,1.146128036
reseñó,5,0.120192308,0.77815125
reseque,2,0.048076923,0.477121255
reserva,800,19.23076923,2.903632516
reservaba,14,0.336538462,1.176091259
reservabas,4,0.096153846,0.698970004
reservaciones,121,2.908653846,2.086359831
reservada,123,2.956730769,2.093421685
reservadas,23,0.552884615,1.380211242
reservado,333,8.004807692,2.523746467
reservados,71,1.706730769,1.857332496
resérvalo,5,0.120192308,0.77815125
resérvame,18,0.432692308,1.278753601
reservamos,35,0.841346154,1.556302501
reservan,17,0.408653846,1.255272505
reservando,24,0.576923077,1.397940009
reservándome,3,0.072115385,0.602059991
reservar,117,2.8125,2.071882007
reservara,3,0.072115385,0.602059991
reservaran,2,0.048076923,0.477121255
reservaré,32,0.769230769,1.51851394
reservaremos,6,0.144230769,0.84509804
reservaría,3,0.072115385,0.602059991
reservarla,2,0.048076923,0.477121255
reservarle,3,0.072115385,0.602059991
reservarles,2,0.048076923,0.477121255
reservarlo,6,0.144230769,0.84509804
reservarlos,2,0.048076923,0.477121255
reservarme,8,0.192307692,0.954242509
reservaron,12,0.288461538,1.113943352
reservarse,4,0.096153846,0.698970004
reservarte,11,0.264423077,1.079181246
reservas,289,6.947115385,2.462397998
reservaste,19,0.456730769,1.301029996
resérvate,10,0.240384615,1.041392685
resérvatelo,3,0.072115385,0.602059991
reserve,18,0.432692308,1.278753601
reservé,124,2.980769231,2.096910013
resérvelo,4,0.096153846,0.698970004
resérveme,4,0.096153846,0.698970004
reservemos,4,0.096153846,0.698970004
reserven,8,0.192307692,0.954242509
reserves,3,0.072115385,0.602059991
reservo,43,1.033653846,1.643452676
reservó,54,1.298076923,1.740362689
reses,12,0.288461538,1.113943352
resetea,3,0.072115385,0.602059991
reseteado,3,0.072115385,0.602059991
reseteando,3,0.072115385,0.602059991
resetear,12,0.288461538,1.113943352
resfría,2,0.048076923,0.477121255
resfriada,26,0.625,1.431363764
resfriado,190,4.567307692,2.281033367
resfriados,8,0.192307692,0.954242509
resfriamos,2,0.048076923,0.477121255
resfriando,6,0.144230769,0.84509804
resfriándome,3,0.072115385,0.602059991
resfriar,8,0.192307692,0.954242509
resfriara,2,0.048076923,0.477121255
resfriarás,4,0.096153846,0.698970004
resfriarme,3,0.072115385,0.602059991
resfriarse,7,0.168269231,0.903089987
resfriarte,5,0.120192308,0.77815125
resfrías,3,0.072115385,0.602059991
resfrié,6,0.144230769,0.84509804
resfríe,2,0.048076923,0.477121255
resfrió,8,0.192307692,0.954242509
resfrío,95,2.283653846,1.982271233
resguardada,5,0.120192308,0.77815125
resguardadas,2,0.048076923,0.477121255
resguardado,13,0.3125,1.146128036
resguardados,3,0.072115385,0.602059991
resguardan,2,0.048076923,0.477121255
resguardando,2,0.048076923,0.477121255
resguardándome,2,0.048076923,0.477121255
resguardar,12,0.288461538,1.113943352
resguardarlo,2,0.048076923,0.477121255
resguardarme,4,0.096153846,0.698970004
resguardarse,7,0.168269231,0.903089987
resguardarte,3,0.072115385,0.602059991
resguárdense,3,0.072115385,0.602059991
resguardo,44,1.057692308,1.653212514
resguardos,4,0.096153846,0.698970004
resida,4,0.096153846,0.698970004
residan,2,0.048076923,0.477121255
reside,98,2.355769231,1.995635195
residen,14,0.336538462,1.176091259
residencia,723,17.37980769,2.859738566
residencial,96,2.307692308,1.986771734
residenciales,37,0.889423077,1.579783597
residencias,48,1.153846154,1.69019608
residente,244,5.865384615,2.389166084
residentes,269,6.466346154,2.431363764
residía,6,0.144230769,0.84509804
residiendo,3,0.072115385,0.602059991
residió,2,0.048076923,0.477121255
residir,4,0.096153846,0.698970004
resido,9,0.216346154,1
residual,50,1.201923077,1.707570176
residuales,42,1.009615385,1.633468456
residuo,71,1.706730769,1.857332496
residuos,241,5.793269231,2.383815366
resientan,2,0.048076923,0.477121255
resientas,5,0.120192308,0.77815125
resiente,11,0.264423077,1.079181246
resienten,5,0.120192308,0.77815125
resientes,5,0.120192308,0.77815125
resiento,20,0.480769231,1.322219295
resigna,2,0.048076923,0.477121255
resignación,13,0.3125,1.146128036
resignada,9,0.216346154,1
resignado,19,0.456730769,1.301029996
resignados,2,0.048076923,0.477121255
resignar,13,0.3125,1.146128036
resignaremos,4,0.096153846,0.698970004
resignarme,4,0.096153846,0.698970004
resignarnos,4,0.096153846,0.698970004
resignarse,13,0.3125,1.146128036
resignarte,9,0.216346154,1
resígnate,7,0.168269231,0.903089987
resigne,2,0.048076923,0.477121255
resigné,13,0.3125,1.146128036
resigno,4,0.096153846,0.698970004
resina,40,0.961538462,1.612783857
resinas,3,0.072115385,0.602059991
resista,80,1.923076923,1.908485019
resistamos,8,0.192307692,0.954242509
resistan,41,0.985576923,1.62324929
resistas,76,1.826923077,1.886490725
resiste,494,11.875,2.694605199
resisten,50,1.201923077,1.707570176
resistencia,702,16.875,2.846955325
resistencias,8,0.192307692,0.954242509
resistente,127,3.052884615,2.10720997
resistentes,32,0.769230769,1.51851394
resistes,55,1.322115385,1.748188027
resístete,6,0.144230769,0.84509804
resistí,28,0.673076923,1.462397998
resistía,18,0.432692308,1.278753601
resistían,13,0.3125,1.146128036
resistías,4,0.096153846,0.698970004
resistido,29,0.697115385,1.477121255
resistiendo,56,1.346153846,1.755874856
resistiéndome,3,0.072115385,0.602059991
resistiéndose,7,0.168269231,0.903089987
resistiéndote,4,0.096153846,0.698970004
resistiera,4,0.096153846,0.698970004
resistieran,3,0.072115385,0.602059991
resistieras,4,0.096153846,0.698970004
resistieron,19,0.456730769,1.301029996
resistimos,12,0.288461538,1.113943352
resistió,91,2.1875,1.963787827
resistir,440,10.57692308,2.644438589
resistirá,51,1.225961538,1.716003344
resistirán,13,0.3125,1.146128036
resistirás,10,0.240384615,1.041392685
resistiré,20,0.480769231,1.322219295
resistiremos,18,0.432692308,1.278753601
resistiría,18,0.432692308,1.278753601
resistirías,5,0.120192308,0.77815125
resistirla,3,0.072115385,0.602059991
resistirlo,42,1.009615385,1.633468456
resistirlos,2,0.048076923,0.477121255
resistirme,78,1.875,1.897627091
resistirnos,12,0.288461538,1.113943352
resistirse,114,2.740384615,2.06069784
resistírsele,2,0.048076923,0.477121255
resistirte,57,1.370192308,1.763427994
resististe,18,0.432692308,1.278753601
resisto,44,1.057692308,1.653212514
resmas,15,0.360576923,1.204119983
resolución,217,5.216346154,2.338456494
resoluciones,14,0.336538462,1.176091259
resolvamos,74,1.778846154,1.875061263
resolvámoslo,6,0.144230769,0.84509804
resolvemos,78,1.875,1.897627091
resolver,1550,37.25961538,3.190611798
resolverá,120,2.884615385,2.08278537
resolverán,36,0.865384615,1.568201724
resolverás,31,0.745192308,1.505149978
resolveré,71,1.706730769,1.857332496
resolveremos,192,4.615384615,2.285557309
resolvería,23,0.552884615,1.380211242
resolveríamos,2,0.048076923,0.477121255
resolverías,11,0.264423077,1.079181246
resolverla,12,0.288461538,1.113943352
resolverlas,4,0.096153846,0.698970004
resolverle,3,0.072115385,0.602059991
resolverlo,310,7.451923077,2.492760389
resolverlos,16,0.384615385,1.230448921
resolverme,2,0.048076923,0.477121255
resolverse,33,0.793269231,1.531478917
resolví,93,2.235576923,1.973127854
resolvía,8,0.192307692,0.954242509
resolvíamos,4,0.096153846,0.698970004
resolvían,4,0.096153846,0.698970004
resolvías,2,0.048076923,0.477121255
resolviendo,71,1.706730769,1.857332496
resolviéndolo,6,0.144230769,0.84509804
resolviéndose,2,0.048076923,0.477121255
resolviera,12,0.288461538,1.113943352
resolvieran,3,0.072115385,0.602059991
resolvieras,5,0.120192308,0.77815125
resolvieron,42,1.009615385,1.633468456
resolvimos,53,1.274038462,1.73239376
resolvió,109,2.620192308,2.041392685
resolviste,67,1.610576923,1.832508913
resonaba,4,0.096153846,0.698970004
resonador,19,0.456730769,1.301029996
resonancia,392,9.423076923,2.59439255
resonancias,46,1.105769231,1.672097858
resonando,8,0.192307692,0.954242509
resonante,8,0.192307692,0.954242509
resonar,9,0.216346154,1
resonará,4,0.096153846,0.698970004
resonó,5,0.120192308,0.77815125
resopla,2,0.048076923,0.477121255
resoplaba,2,0.048076923,0.477121255
resoplando,11,0.264423077,1.079181246
resoplar,2,0.048076923,0.477121255
resoplido,3,0.072115385,0.602059991
resorte,45,1.081730769,1.662757832
resortes,33,0.793269231,1.531478917
respalda,51,1.225961538,1.716003344
respaldaba,4,0.096153846,0.698970004
respaldaban,3,0.072115385,0.602059991
respaldada,5,0.120192308,0.77815125
respaldadas,4,0.096153846,0.698970004
respaldado,17,0.408653846,1.255272505
respaldados,8,0.192307692,0.954242509
respáldame,5,0.120192308,0.77815125
respaldamos,8,0.192307692,0.954242509
respaldan,20,0.480769231,1.322219295
respaldando,13,0.3125,1.146128036
respaldándome,2,0.048076923,0.477121255
respaldándote,3,0.072115385,0.602059991
respaldar,63,1.514423077,1.806179974
respaldará,12,0.288461538,1.113943352
respaldarán,4,0.096153846,0.698970004
respaldarás,2,0.048076923,0.477121255
respaldaré,14,0.336538462,1.176091259
respaldaremos,4,0.096153846,0.698970004
respaldaría,3,0.072115385,0.602059991
respaldarías,3,0.072115385,0.602059991
respaldarla,3,0.072115385,0.602059991
respaldarlas,5,0.120192308,0.77815125
respaldarlo,22,0.528846154,1.361727836
respaldarme,13,0.3125,1.146128036
respaldarnos,2,0.048076923,0.477121255
respaldarte,11,0.264423077,1.079181246
respaldas,9,0.216346154,1
respaldaste,2,0.048076923,0.477121255
respalde,28,0.673076923,1.462397998
respalden,11,0.264423077,1.079181246
respáldenme,2,0.048076923,0.477121255
