Word,Freq. count,Freq. per million,Log freq.,,Word,Freq. count,Freq. per million,Log freq.,,Word,Freq. count,Freq. per million,Log freq.
atrapado,1150,27.64423077,3.061075324,,extrañarme,19,0.4567307692,1.301029996,,quémense,4,0.09615384615,0.6989700043
atrapador,588,14.13461538,2.770115295,,extrañarnos,3,0.07211538462,0.6020599913,,quemes,47,1.129807692,1.681241237
atrapados,2,0.04807692308,0.4771212547,,extrañaron,21,0.5048076923,1.342422681,,quemo,63,1.514423077,1.806179974
atrápala,93,2.235576923,1.973127854,,extrañarse,4,0.09615384615,0.6989700043,,quemó,419,10.07211538,2.62324929
atrápalas,6,0.1442307692,0.84509804,,extrañarte,96,2.307692308,1.986771734,,quepa,62,1.490384615,1.799340549
atrápalo,169,4.0625,2.230448921,,extrañas,941,22.62019231,2.974050903,,quepamos,4,0.09615384615,0.6989700043
atrápalos,24,0.5769230769,1.397940009,,extrañaste,126,3.028846154,2.103803721,,quepan,15,0.3605769231,1.204119983
atrápame,35,0.8413461538,1.556302501,,extrañe,73,1.754807692,1.86923172,,quepas,3,0.07211538462,0.6020599913
atrapamos,302,7.259615385,2.481442629,,extrañé,705,16.94711538,2.848804701,,queráis,39,0.9375,1.602059991
atrapamoscas,5,0.1201923077,0.7781512504,,extrañéis,2,0.04807692308,0.4771212547,,queramos,292,7.019230769,2.46686762
atrapan,331,7.956730769,2.521138084,,extrañemos,2,0.04807692308,0.4771212547,,queréis,216,5.192307692,2.336459734
atrapando,52,1.25,1.72427587,,extrañen,4,0.09615384615,0.6989700043,,querella,8,0.1923076923,0.9542425094
atrapándolo,6,0.1442307692,0.84509804,,extrañes,21,0.5048076923,1.342422681,,querellante,10,0.2403846154,1.041392685
atrapar,1129,27.13942308,3.053078443,,extrañeza,4,0.09615384615,0.6989700043,,querellas,2,0.04807692308,0.4771212547
atrapara,18,0.4326923077,1.278753601,,extrañezas,3,0.07211538462,0.6020599913,,queremos,6103,146.7067308,3.785614525
atrapará,76,1.826923077,1.886490725,,extrañísima,3,0.07211538462,0.6020599913,,querer,2103,50.55288462,3.323045735
atrapáramos,3,0.07211538462,0.6020599913,,extrañísimo,5,0.1201923077,0.7781512504,,quererla,41,0.9855769231,1.62324929
atraparan,58,1.394230769,1.770852012,,extraño,6718,161.4903846,3.827304641,,quererlas,12,0.2884615385,1.113943352
atraparán,137,3.293269231,2.139879086,,extrañó,36,0.8653846154,1.568201724,,quererle,10,0.2403846154,1.041392685
atraparas,8,0.1923076923,0.9542425094,,extraños,815,19.59134615,2.911690159,,quererlo,98,2.355769231,1.995635195
atraparás,39,0.9375,1.602059991,,extraoficial,55,1.322115385,1.748188027,,quererlos,29,0.6971153846,1.477121255
atraparé,166,3.990384615,2.222716471,,extraoficiales,10,0.2403846154,1.041392685,,quererme,74,1.778846154,1.875061263
atraparemos,183,4.399038462,2.264817823,,extraoficialmente,124,2.980769231,2.096910013,,querernos,17,0.4086538462,1.255272505
atraparía,26,0.625,1.431363764,,extraordinaria,304,7.307692308,2.484299839,,quererse,21,0.5048076923,1.342422681
atraparíamos,3,0.07211538462,0.6020599913,,extraordinariamente,68,1.634615385,1.838849091,,quererte,95,2.283653846,1.982271233
atraparían,19,0.4567307692,1.301029996,,extraordinarias,88,2.115384615,1.949390007,,quería,23504,565,4.371160256
atraparías,8,0.1923076923,0.9542425094,,extraordinario,544,13.07692308,2.736396502,,queríais,18,0.4326923077,1.278753601
atraparla,74,1.778846154,1.875061263,,extraordinarios,95,2.283653846,1.982271233,,queríamos,1116,26.82692308,3.048053173
atraparlas,20,0.4807692308,1.322219295,,extrapola,3,0.07211538462,0.6020599913,,querían,1761,42.33173077,3.246005904
atraparle,3,0.07211538462,0.6020599913,,extrapolación,5,0.1201923077,0.7781512504,,querías,4406,105.9134615,3.644143051
atraparlo,347,8.341346154,2.541579244,,extrapolando,3,0.07211538462,0.6020599913,,querida,4717,113.3894231,3.673757937
atraparlos,74,1.778846154,1.875061263,,extrapolar,18,0.4326923077,1.278753601,,queridas,65,1.5625,1.819543936
atraparme,145,3.485576923,2.164352856,,extrapolé,2,0.04807692308,0.4771212547,,queridísima,48,1.153846154,1.69019608
atraparnos,39,0.9375,1.602059991,,extras,305,7.331730769,2.485721426,,queridísimo,27,0.6490384615,1.447158031
atraparon,529,12.71634615,2.72427587,,extrasensorial,15,0.3605769231,1.204119983,,queridísimos,4,0.09615384615,0.6989700043
atraparte,81,1.947115385,1.913813852,,extrasensoriales,3,0.07211538462,0.6020599913,,querido,4725,113.5817308,3.674493717
atrapas,72,1.730769231,1.86332286,,extrasuave,2,0.04807692308,0.4771212547,,queridos,559,13.4375,2.748188027
atrapase,2,0.04807692308,0.4771212547,,extraterrestes,5,0.1201923077,0.7781512504,,queriendo,321,7.716346154,2.507855872
atrapasen,2,0.04807692308,0.4771212547,,extraterrestre,524,12.59615385,2.720159303,,queriéndola,7,0.1682692308,0.903089987
atrapaste,217,5.216346154,2.338456494,,extraterrestres,536,12.88461538,2.729974286,,queriéndole,4,0.09615384615,0.6989700043
atrapasueños,4,0.09615384615,0.6989700043,,extravagancia,15,0.3605769231,1.204119983,,queriéndolo,7,0.1682692308,0.903089987
atrape,127,3.052884615,2.10720997,,extravagancias,6,0.1442307692,0.84509804,,queriéndolos,3,0.07211538462,0.6020599913
atrapé,350,8.413461538,2.545307116,,extravagante,122,2.932692308,2.089905111,,queriéndome,5,0.1201923077,0.7781512504
atrapemos,86,2.067307692,1.939519253,,extravagantes,33,0.7932692308,1.531478917,,queriéndose,3,0.07211538462,0.6020599913
atrapémosla,5,0.1201923077,0.7781512504,,extraversión,2,0.04807692308,0.4771212547,,queriéndote,5,0.1201923077,0.7781512504
atrapémoslo,23,0.5528846154,1.380211242,,extravía,3,0.07211538462,0.6020599913,,queroseno,11,0.2644230769,1.079181246
atrapémoslos,10,0.2403846154,1.041392685,,extraviada,25,0.6009615385,1.414973348,,querrá,950,22.83653846,2.978180517
atrapen,269,6.466346154,2.431363764,,extraviadas,2,0.04807692308,0.4771212547,,querramos,17,0.4086538462,1.255272505
atrápenla,49,1.177884615,1.698970004,,extraviado,36,0.8653846154,1.568201724,,querrán,364,8.75,2.562292864
atrápenlas,2,0.04807692308,0.4771212547,,extraviados,12,0.2884615385,1.113943352,,querrás,1079,25.9375,3.033423755
atrápenle,2,0.04807692308,0.4771212547,,extravían,4,0.09615384615,0.6989700043,,querré,99,2.379807692,2
atrápenlo,190,4.567307692,2.281033367,,extraviando,2,0.04807692308,0.4771212547,,querréis,4,0.09615384615,0.6989700043
atrápenlos,74,1.778846154,1.875061263,,extraviar,5,0.1201923077,0.7781512504,,querremos,22,0.5288461538,1.361727836
atrápenme,8,0.1923076923,0.9542425094,,extraviarse,2,0.04807692308,0.4771212547,,querría,1839,44.20673077,3.264817823
atrapes,21,0.5048076923,1.342422681,,extraviaste,5,0.1201923077,0.7781512504,,querríamos,108,2.596153846,2.037426498
atrapo,92,2.211538462,1.968482949,,extravié,9,0.2163461538,1,,querrían,226,5.432692308,2.356025857
atrapó,372,8.942307692,2.571708832,,extravió,21,0.5048076923,1.342422681,,querrías,817,19.63942308,2.912753304
atraque,19,0.4567307692,1.301029996,,extrayendo,27,0.6490384615,1.447158031,,querubín,13,0.3125,1.146128036
atraquemos,6,0.1442307692,0.84509804,,extrayéndole,5,0.1201923077,0.7781512504,,querubines,12,0.2884615385,1.113943352
atraquen,12,0.2884615385,1.113943352,,extrema,223,5.360576923,2.350248018,,quesada,17,0.4086538462,1.255272505
atrás,9900,237.9807692,3.995679061,,extremada,6,0.1442307692,0.84509804,,quesadilla,23,0.5528846154,1.380211242
atrasa,19,0.4567307692,1.301029996,,extremadamente,639,15.36057692,2.806179974,,quesadillas,9,0.2163461538,1
atrasaba,7,0.1682692308,0.903089987,,extremado,2,0.04807692308,0.4771212547,,quesería,8,0.1923076923,0.9542425094
atrasada,101,2.427884615,2.008600172,,extremas,114,2.740384615,2.06069784,,quesero,2,0.04807692308,0.4771212547
atrasadas,23,0.5528846154,1.380211242,,extremaunción,21,0.5048076923,1.342422681,,quesito,4,0.09615384615,0.6989700043
atrasado,227,5.456730769,2.357934847,,extreme,15,0.3605769231,1.204119983,,quesitos,4,0.09615384615,0.6989700043
atrasados,141,3.389423077,2.152288344,,extremidad,24,0.5769230769,1.397940009,,queso,1954,46.97115385,3.291146762
atrásalo,3,0.07211538462,0.6020599913,,extremidades,92,2.211538462,1.968482949,,quesos,83,1.995192308,1.924279286
atrasamos,14,0.3365384615,1.176091259,,extremis,2,0.04807692308,0.4771212547,,quiasma,2,0.04807692308,0.4771212547
atrasan,2,0.04807692308,0.4771212547,,extremismo,10,0.2403846154,1.041392685,,quicio,110,2.644230769,2.045322979
atrasando,14,0.3365384615,1.176091259,,extremista,50,1.201923077,1.707570176,,quiebra,198,4.759615385,2.298853076
atrasar,9,0.2163461538,1,,extremistas,75,1.802884615,1.880813592,,quiebran,27,0.6490384615,1.447158031
atrasaré,3,0.07211538462,0.6020599913,,extremo,637,15.3125,2.804820679,,quiebras,28,0.6730769231,1.462397998
atrasaría,3,0.07211538462,0.6020599913,,extremos,138,3.317307692,2.1430148,,quiebre,48,1.153846154,1.69019608
atrasarnos,2,0.04807692308,0.4771212547,,extrovertida,7,0.1682692308,0.903089987,,quiebren,11,0.2644230769,1.079181246
atrasaron,7,0.1682692308,0.903089987,,extrovertido,21,0.5048076923,1.342422681,,quiebres,6,0.1442307692,0.84509804
atrasarte,2,0.04807692308,0.4771212547,,extrovertidos,5,0.1201923077,0.7781512504,,quien,16030,385.3365385,4.204960614
atrasas,2,0.04807692308,0.4771212547,,exuberancia,13,0.3125,1.146128036,,quién,60248,1448.269231,4.779949843
atrase,5,0.1201923077,0.7781512504,,exuberante,22,0.5288461538,1.361727836,,quienes,2283,54.87980769,3.3586961
atrasé,23,0.5528846154,1.380211242,,exuberantes,3,0.07211538462,0.6020599913,,quiénes,2864,68.84615385,3.457124626
atrasen,7,0.1682692308,0.903089987,,exultante,4,0.09615384615,0.6989700043,,quienquiera,436,10.48076923,2.640481437
atrásen,2,0.04807692308,0.4771212547,,exvicepresidente,2,0.04807692308,0.4771212547,,quiera,4903,117.8605769,3.690550462
atrases,3,0.07211538462,0.6020599913,,ey,645,15.50480769,2.810232518,,quieran,1254,30.14423077,3.098643726
atraso,87,2.091346154,1.944482672,,eyacula,11,0.2644230769,1.079181246,,quiéranme,2,0.04807692308,0.4771212547
atrasó,32,0.7692307692,1.51851394,,eyaculaba,2,0.04807692308,0.4771212547,,quieras,6728,161.7307692,3.827950528
atrasos,5,0.1201923077,0.7781512504,,eyaculación,41,0.9855769231,1.62324929,,quiere,32386,778.5096154,4.510370721
atravesaba,27,0.6490384615,1.447158031,,eyaculaciones,3,0.07211538462,0.6020599913,,quiérela,5,0.1201923077,0.7781512504
atravesaban,8,0.1923076923,0.9542425094,,eyaculado,7,0.1682692308,0.903089987,,quiéreme,15,0.3605769231,1.204119983
atravesabas,2,0.04807692308,0.4771212547,,eyaculador,2,0.04807692308,0.4771212547,,quieren,11207,269.3990385,4.049528122
atravesado,121,2.908653846,2.086359831,,eyacular,44,1.057692308,1.653212514,,quieres,56901,1367.8125,4.755127531
atravesados,2,0.04807692308,0.4771212547,,eyacularé,2,0.04807692308,0.4771212547,,quiero,82097,1973.485577,4.914332577
atravesamos,59,1.418269231,1.77815125,,eyaculas,3,0.07211538462,0.6020599913,,quieta,462,11.10576923,2.665580991
atravesando,238,5.721153846,2.378397901,,eyaculaste,2,0.04807692308,0.4771212547,,quietas,53,1.274038462,1.73239376
atravesándola,2,0.04807692308,0.4771212547,,eyacule,4,0.09615384615,0.6989700043,,quietecita,6,0.1442307692,0.84509804
atravesándote,4,0.09615384615,0.6989700043,,eyacules,4,0.09615384615,0.6989700043,,quietecito,2,0.04807692308,0.4771212547
atravesar,504,12.11538462,2.703291378,,eyaculo,2,0.04807692308,0.4771212547,,quieto,1391,33.4375,3.143639235
atravesara,20,0.4807692308,1.322219295,,eyaculó,6,0.1442307692,0.84509804,,quietos,492,11.82692308,2.692846919
atravesará,25,0.6009615385,1.414973348,,eyección,24,0.5769230769,1.397940009,,quietud,49,1.177884615,1.698970004
atravesarán,13,0.3125,1.146128036,,eyectada,2,0.04807692308,0.4771212547,,quijada,55,1.322115385,1.748188027
atravesarás,9,0.2163461538,1,,eyectado,3,0.07211538462,0.6020599913,,quijadas,4,0.09615384615,0.6989700043
atravesaremos,23,0.5528846154,1.380211242,,eyectando,6,0.1442307692,0.84509804,,quijote,29,0.6971153846,1.477121255
atravesaría,13,0.3125,1.146128036,,eyectar,5,0.1201923077,0.7781512504,,quijotesca,4,0.09615384615,0.6989700043
atravesarías,3,0.07211538462,0.6020599913,,eyectó,2,0.04807692308,0.4771212547,,quijotesco,9,0.2163461538,1
atravesarla,40,0.9615384615,1.612783857,,eyector,3,0.07211538462,0.6020599913,,quilate,10,0.2403846154,1.041392685
atravesarlas,3,0.07211538462,0.6020599913,,eyectores,2,0.04807692308,0.4771212547,,quilates,86,2.067307692,1.939519253
atravesarles,2,0.04807692308,0.4771212547,,ezequiel,125,3.004807692,2.100370545,,quilla,17,0.4086538462,1.255272505
atravesarlo,42,1.009615385,1.633468456,,fa,230,5.528846154,2.36361198,,quillas,2,0.04807692308,0.4771212547
atravesarme,4,0.09615384615,0.6989700043,,fabada,3,0.07211538462,0.6020599913,,quilombo,78,1.875,1.897627091
atravesaron,56,1.346153846,1.755874856,,fabián,13,0.3125,1.146128036,,quilombos,12,0.2884615385,1.113943352
atravesarse,3,0.07211538462,0.6020599913,,fábrica,1102,26.49038462,3.042575512,,quimera,26,0.625,1.431363764
atravesarte,5,0.1201923077,0.7781512504,,fabricaba,30,0.7211538462,1.491361694,,quimeras,9,0.2163461538,1
atravesaste,18,0.4326923077,1.278753601,,fabricación,77,1.850961538,1.892094603,,química,724,17.40384615,2.860338007
atravesé,43,1.033653846,1.643452676,,fabricaciones,2,0.04807692308,0.4771212547,,químicamente,43,1.033653846,1.643452676
atravesemos,16,0.3846153846,1.230448921,,fabricada,44,1.057692308,1.653212514,,químicas,224,5.384615385,2.352182518
atravesó,232,5.576923077,2.367355921,,fabricadas,11,0.2644230769,1.079181246,,químico,306,7.355769231,2.487138375
atraviesa,177,4.254807692,2.250420002,,fabricado,80,1.923076923,1.908485019,,químicos,313,7.524038462,2.496929648
atraviésale,3,0.07211538462,0.6020599913,,fabricados,23,0.5528846154,1.380211242,,quimio,76,1.826923077,1.886490725
atraviésalo,14,0.3365384615,1.176091259,,fabricamos,31,0.7451923077,1.505149978,,quimioterapia,194,4.663461538,2.290034611
atraviesan,51,1.225961538,1.716003344,,fabrican,105,2.524038462,2.025305865,,quimono,4,0.09615384615,0.6989700043
atraviesas,30,0.7211538462,1.491361694,,fabricando,51,1.225961538,1.716003344,,quina,15,0.3605769231,1.204119983
atraviese,50,1.201923077,1.707570176,,fabricante,145,3.485576923,2.164352856,,quince,1006,24.18269231,3.003029471
atraviesen,18,0.4326923077,1.278753601,,fabricantes,147,3.533653846,2.170261715,,quinceañera,18,0.4326923077,1.278753601
atravieses,17,0.4086538462,1.255272505,,fabricar,159,3.822115385,2.204119983,,quinceañeras,4,0.09615384615,0.6989700043
atravieso,19,0.4567307692,1.301029996,,fabricara,2,0.04807692308,0.4771212547,,quinceañero,5,0.1201923077,0.7781512504
atrayendo,40,0.9615384615,1.612783857,,fabricará,2,0.04807692308,0.4771212547,,quinceañeros,4,0.09615384615,0.6989700043
atrayéndolos,5,0.1201923077,0.7781512504,,fabricaran,12,0.2884615385,1.113943352,,quiniela,6,0.1442307692,0.84509804
atrayéndome,3,0.07211538462,0.6020599913,,fabricarán,4,0.09615384615,0.6989700043,,quinientas,27,0.6490384615,1.447158031
atrayéndonos,2,0.04807692308,0.4771212547,,fabricaré,2,0.04807692308,0.4771212547,,quinientos,169,4.0625,2.230448921
atrayente,17,0.4086538462,1.255272505,,fabricaremos,2,0.04807692308,0.4771212547,,quinina,17,0.4086538462,1.255272505
atrayentes,2,0.04807692308,0.4771212547,,fabricaría,3,0.07211538462,0.6020599913,,quinta,401,9.639423077,2.604226053
atreva,73,1.754807692,1.86923172,,fabricarla,5,0.1201923077,0.7781512504,,quintana,19,0.4567307692,1.301029996
atrevan,23,0.5528846154,1.380211242,,fabricarlo,10,0.2403846154,1.041392685,,quintas,3,0.07211538462,0.6020599913
atrevas,381,9.158653846,2.582063363,,fabricarlos,7,0.1682692308,0.903089987,,quinteto,7,0.1682692308,0.903089987
atreve,298,7.163461538,2.475671188,,fabricaron,29,0.6971153846,1.477121255,,quintillizos,3,0.07211538462,0.6020599913
atrevemos,10,0.2403846154,1.041392685,,fabricarse,2,0.04807692308,0.4771212547,,quintín,40,0.9615384615,1.612783857
atreven,110,2.644230769,2.045322979,,fabricas,13,0.3125,1.146128036,,quinto,752,18.07692308,2.876794976
atrever,3,0.07211538462,0.6020599913,,fábricas,133,3.197115385,2.127104798,,quíntuple,2,0.04807692308,0.4771212547
atreverá,17,0.4086538462,1.255272505,,fabricaste,3,0.07211538462,0.6020599913,,quiosco,32,0.7692307692,1.51851394
atreverán,7,0.1682692308,0.903089987,,fabrico,17,0.4086538462,1.255272505,,quioscos,9,0.2163461538,1
atreverás,7,0.1682692308,0.903089987,,fabricó,60,1.442307692,1.785329835,,quique,11,0.2644230769,1.079181246
atreveremos,2,0.04807692308,0.4771212547,,fabrique,14,0.3365384615,1.176091259,,quirófano,224,5.384615385,2.352182518
atrevería,94,2.259615385,1.977723605,,fabriqué,27,0.6490384615,1.447158031,,quirófanos,7,0.1682692308,0.903089987
atreverían,14,0.3365384615,1.176091259,,fabriquen,6,0.1442307692,0.84509804,,quiropráctica,17,0.4086538462,1.255272505
atreverías,34,0.8173076923,1.544068044,,fábula,29,0.6971153846,1.477121255,,quiropráctico,82,1.971153846,1.919078092
atreverme,10,0.2403846154,1.041392685,,fábulas,15,0.3605769231,1.204119983,,quiroprácticos,11,0.2644230769,1.079181246
atrevernos,2,0.04807692308,0.4771212547,,fabulosa,452,10.86538462,2.656098202,,quirúrgica,45,1.081730769,1.662757832
atreverse,9,0.2163461538,1,,fabulosamente,12,0.2884615385,1.113943352,,quirúrgicamente,41,0.9855769231,1.62324929
atreves,664,15.96153846,2.822821645,,fabulosas,62,1.490384615,1.799340549,,quirúrgicas,16,0.3846153846,1.230448921
atrévete,44,1.057692308,1.653212514,,fabuloso,1093,26.27403846,3.039017322,,quirúrgico,66,1.586538462,1.826074803
atreví,42,1.009615385,1.633468456,,fabulosos,112,2.692307692,2.053078443,,quirúrgicos,22,0.5288461538,1.361727836
atrevía,24,0.5769230769,1.397940009,,facción,63,1.514423077,1.806179974,,quise,4488,107.8846154,3.652149605
atrevíamos,3,0.07211538462,0.6020599913,,facciones,49,1.177884615,1.698970004,,quisiera,5403,129.8798077,3.73271534
atrevida,85,2.043269231,1.934498451,,facebook,32,0.7692307692,1.51851394,,quisiéramos,290,6.971153846,2.463892989
atrevidas,12,0.2884615385,1.113943352,,faceta,51,1.225961538,1.716003344,,quisieran,254,6.105769231,2.40654018
atrevido,207,4.975961538,2.318063335,,facetas,25,0.6009615385,1.414973348,,quisieras,750,18.02884615,2.875639937
atrevidos,20,0.4807692308,1.322219295,,facha,13,0.3125,1.146128036,,quisieron,233,5.600961538,2.369215857
atreviéndose,2,0.04807692308,0.4771212547,,fachada,158,3.798076923,2.201397124,,quisiese,31,0.7451923077,1.505149978
atreviera,11,0.2644230769,1.079181246,,fachadas,13,0.3125,1.146128036,,quisiésemos,2,0.04807692308,0.4771212547
atrevieras,2,0.04807692308,0.4771212547,,fachas,3,0.07211538462,0.6020599913,,quisiesen,3,0.07211538462,0.6020599913
atrevieron,19,0.4567307692,1.301029996,,facial,198,4.759615385,2.298853076,,quisieses,10,0.2403846154,1.041392685
atrevimiento,42,1.009615385,1.633468456,,faciales,65,1.5625,1.819543936,,quisimos,193,4.639423077,2.28780173
atrevimientos,2,0.04807692308,0.4771212547,,fácil,8873,213.2932692,3.948119424,,quisiste,770,18.50961538,2.887054378
atrevimos,6,0.1442307692,0.84509804,,fácilemente,2,0.04807692308,0.4771212547,,quiso,2002,48.125,3.301680949
atrevió,30,0.7211538462,1.491361694,,fáciles,410,9.855769231,2.613841822,,quisquillosa,22,0.5288461538,1.361727836
atreviste,7,0.1682692308,0.903089987,,facilidad,206,4.951923077,2.315970345,,quisquillosas,2,0.04807692308,0.4771212547
atrevo,113,2.716346154,2.056904851,,facilidades,12,0.2884615385,1.113943352,,quisquilloso,62,1.490384615,1.799340549
atribución,3,0.07211538462,0.6020599913,,facilísimo,47,1.129807692,1.681241237,,quisquillosos,13,0.3125,1.146128036
atribuí,2,0.04807692308,0.4771212547,,facilísimos,2,0.04807692308,0.4771212547,,quiste,57,1.370192308,1.763427994
atribuía,5,0.1201923077,0.7781512504,,facilita,77,1.850961538,1.892094603,,quistes,29,0.6971153846,1.477121255
atribuible,3,0.07211538462,0.6020599913,,facilitaba,3,0.07211538462,0.6020599913,,quita,904,21.73076923,2.956648579
atribuida,5,0.1201923077,0.7781512504,,facilitado,19,0.4567307692,1.301029996,,quitaba,55,1.322115385,1.748188027
atribuidas,8,0.1923076923,0.9542425094,,facilitador,13,0.3125,1.146128036,,quitábamos,2,0.04807692308,0.4771212547
atribuido,15,0.3605769231,1.204119983,,facilitadora,2,0.04807692308,0.4771212547,,quitaban,20,0.4807692308,1.322219295
atribuidos,6,0.1442307692,0.84509804,,facilitamos,2,0.04807692308,0.4771212547,,quitabas,13,0.3125,1.146128036
atribuimos,8,0.1923076923,0.9542425094,,facilitan,8,0.1923076923,0.9542425094,,quitad,9,0.2163461538,1
atribuir,14,0.3365384615,1.176091259,,facilitando,7,0.1682692308,0.903089987,,quitada,6,0.1442307692,0.84509804
atribuiré,2,0.04807692308,0.4771212547,,facilitar,94,2.259615385,1.977723605,,quitadas,5,0.1201923077,0.7781512504
atribuirían,3,0.07211538462,0.6020599913,,facilitara,4,0.09615384615,0.6989700043,,quitado,349,8.389423077,2.544068044
atribuirle,3,0.07211538462,0.6020599913,,facilitará,21,0.5048076923,1.342422681,,quitados,10,0.2403846154,1.041392685
atribuirlo,3,0.07211538462,0.6020599913,,facilitarán,3,0.07211538462,0.6020599913,,quitaesmalte,6,0.1442307692,0.84509804
atribuirme,4,0.09615384615,0.6989700043,,facilitaré,8,0.1923076923,0.9542425094,,quitaesmaltes,2,0.04807692308,0.4771212547
atribuirse,3,0.07211538462,0.6020599913,,facilitaría,15,0.3605769231,1.204119983,,quítala,27,0.6490384615,1.447158031
atribuírselo,8,0.1923076923,0.9542425094,,facilitarían,2,0.04807692308,0.4771212547,,quítalas,5,0.1201923077,0.7781512504
atributo,10,0.2403846154,1.041392685,,facilitarle,16,0.3846153846,1.230448921,,quítale,201,4.831730769,2.305351369
atributos,55,1.322115385,1.748188027,,facilitarles,4,0.09615384615,0.6989700043,,quítales,2,0.04807692308,0.4771212547
atribuyan,2,0.04807692308,0.4771212547,,facilitarlo,3,0.07211538462,0.6020599913,,quítalo,42,1.009615385,1.633468456
atribuye,19,0.4567307692,1.301029996,,facilitarme,11,0.2644230769,1.079181246,,quítalos,3,0.07211538462,0.6020599913
atribuyen,20,0.4807692308,1.322219295,,facilitarnos,5,0.1201923077,0.7781512504,,quitamanchas,12,0.2884615385,1.113943352
atribuyéndose,2,0.04807692308,0.4771212547,,facilitárselo,3,0.07211538462,0.6020599913,,quítame,295,7.091346154,2.471291711
atribuyera,2,0.04807692308,0.4771212547,,facilitarte,9,0.2163461538,1,,quítamela,21,0.5048076923,1.342422681
atribuyeron,3,0.07211538462,0.6020599913,,facilitártelo,3,0.07211538462,0.6020599913,,quítamelas,5,0.1201923077,0.7781512504
atribuyes,6,0.1442307692,0.84509804,,facilitas,7,0.1682692308,0.903089987,,quítamelo,61,1.466346154,1.792391689
atribúyete,3,0.07211538462,0.6020599913,,facilitaste,11,0.2644230769,1.079181246,,quítamelos,12,0.2884615385,1.113943352
atribuyo,5,0.1201923077,0.7781512504,,facilítate,2,0.04807692308,0.4771212547,,quitamos,174,4.182692308,2.243038049
atribuyó,2,0.04807692308,0.4771212547,,facilite,9,0.2163461538,1,,quitan,204,4.903846154,2.311753861
atril,7,0.1682692308,0.903089987,,facilité,4,0.09615384615,0.6989700043,,quitando,139,3.341346154,2.146128036
atrincheradas,3,0.07211538462,0.6020599913,,faciliten,2,0.04807692308,0.4771212547,,quitándole,33,0.7932692308,1.531478917
atrincherado,15,0.3605769231,1.204119983,,facilites,6,0.1442307692,0.84509804,,quitándoles,9,0.2163461538,1
atrincheramos,5,0.1201923077,0.7781512504,,facilito,5,0.1201923077,0.7781512504,,quitándome,15,0.3605769231,1.204119983
atrincheraron,2,0.04807692308,0.4771212547,,facilitó,25,0.6009615385,1.414973348,,quitándose,15,0.3605769231,1.204119983
atrincheró,4,0.09615384615,0.6989700043,,fácilmente,890,21.39423077,2.949877704,,quitándote,13,0.3125,1.146128036
atrio,39,0.9375,1.602059991,,factible,69,1.658653846,1.84509804,,quitanieves,25,0.6009615385,1.414973348
atroces,45,1.081730769,1.662757832,,factibles,3,0.07211538462,0.6020599913,,quítanos,4,0.09615384615,0.6989700043
atrocidad,64,1.538461538,1.812913357,,facto,17,0.4086538462,1.255272505,,quitaos,7,0.1682692308,0.903089987
atrocidades,73,1.754807692,1.86923172,,factor,274,6.586538462,2.439332694,,quitar,860,20.67307692,2.935003151
atrofia,29,0.6971153846,1.477121255,,factores,95,2.283653846,1.982271233,,quitara,83,1.995192308,1.924279286
atrofiadas,4,0.09615384615,0.6989700043,,factoría,10,0.2403846154,1.041392685,,quitará,124,2.980769231,2.096910013
atrofiado,17,0.4086538462,1.255272505,,factorización,3,0.07211538462,0.6020599913,,quitáramos,5,0.1201923077,0.7781512504
atrofiaron,2,0.04807692308,0.4771212547,,factorizar,2,0.04807692308,0.4771212547,,quitaran,38,0.9134615385,1.591064607
atrofiarse,2,0.04807692308,0.4771212547,,factura,291,6.995192308,2.465382851,,quitarán,75,1.802884615,1.880813592
atrofió,2,0.04807692308,0.4771212547,,facturaba,3,0.07211538462,0.6020599913,,quitaras,42,1.009615385,1.633468456
atropella,47,1.129807692,1.681241237,,facturación,16,0.3846153846,1.230448921,,quitarás,59,1.418269231,1.77815125
atropellaba,7,0.1682692308,0.903089987,,facturado,4,0.09615384615,0.6989700043,,quitaré,270,6.490384615,2.432969291
atropellada,35,0.8413461538,1.556302501,,facturando,5,0.1201923077,0.7781512504,,quitaremos,55,1.322115385,1.748188027
atropellado,132,3.173076923,2.123851641,,facturar,5,0.1201923077,0.7781512504,,quitaría,55,1.322115385,1.748188027
atropellados,10,0.2403846154,1.041392685,,facturaron,3,0.07211538462,0.6020599913,,quitaríamos,2,0.04807692308,0.4771212547
atropéllala,2,0.04807692308,0.4771212547,,facturas,210,5.048076923,2.324282455,,quitarían,19,0.4567307692,1.301029996
atropéllalo,5,0.1201923077,0.7781512504,,facturé,3,0.07211538462,0.6020599913,,quitarías,20,0.4807692308,1.322219295
atropéllalos,3,0.07211538462,0.6020599913,,facturemos,3,0.07211538462,0.6020599913,,quitarla,36,0.8653846154,1.568201724
atropéllame,2,0.04807692308,0.4771212547,,facturó,5,0.1201923077,0.7781512504,,quitarlas,10,0.2403846154,1.041392685
atropellamiento,4,0.09615384615,0.6989700043,,facultad,565,13.58173077,2.752816431,,quitarle,390,9.375,2.592176757
atropellamos,23,0.5528846154,1.380211242,,facultades,62,1.490384615,1.799340549,,quitarles,80,1.923076923,1.908485019
atropellan,20,0.4807692308,1.322219295,,fado,15,0.3605769231,1.204119983,,quitarlo,69,1.658653846,1.84509804
