"","X.x","one","participant","three","_","tier_num","tier_name","tier_type","tier_xmin","tier_xmax","xmin","xmax","text","annotation_num","word","rate","gender","X.y","count","count_per_mil","log_freq","duration","X","prob","source","log_spanish","length","log_freq_z","duration_z","length_z","rate_z"
"1627",19829,"arf","01208","00217088192","TextGrid",1,"ORT-MAU","IntervalTier",0,6.570667,4.906,5.446,"Aguilera",16,"aguilera",12.0231325069434,"f",3866,23,0.5528846154,1.380211242,0.54,333,0.00527994394916666,"spanish",-5.24383979700845,8,-2.30854884570634,1.51509957053177,1.72208066502842,1.18891335226992
"1628",19854,"arf","01208","00226969445","TextGrid",1,"ORT-MAU","IntervalTier",0,3.754667,1.586,1.976,"tiempo",4,"tiempo",5.59303927618614,"f",88574,53954,1296.971154,4.732031697,0.39,71,0.000889409599502422,"spanish",-7.02495268671181,6,1.08878231389156,0.281507987862516,0.189222159869235,-1.59678241060528
"1629",19862,"arf","01208","00226969445","TextGrid",1,"ORT-MAU","IntervalTier",0,3.754667,1.976,2.606,"contado",5,"contado",5.59303927618614,"f",22142,977,23.48557692,2.990338855,0.63,231,0.00309076900141835,"spanish",-5.779335351262,7,-0.67655907059355,2.25525452013331,0.955651412448826,-1.59678241060528
"1630",19884,"arf","01208","00238876340","TextGrid",1,"ORT-MAU","IntervalTier",0,3.925333,1.076,1.336,"tarde",4,"tarde",8.40693006172979,"f",87593,18456,443.6538462,4.266161112,0.26,164,0.000345537791978644,"spanish",-7.97040853729812,5,0.616586181667469,-0.787604717117499,-0.577207092710356,-0.377726425384463
"1631",19895,"arf","01208","00238876340","TextGrid",1,"ORT-MAU","IntervalTier",0,3.925333,1.416,1.776,"escucha",6,"escucha",8.40693006172979,"f",38619,11644,279.9038462,4.066139493,0.36,89,0.000502860511472919,"spanish",-7.59519773949806,7,0.413848687835354,0.0347896713286675,0.955651412448826,-0.377726425384463
"1632",20090,"arf","01208","00291059999","TextGrid",1,"ORT-MAU","IntervalTier",0,5.205333,1.806,2.276,"grabaron",7,"grabaron",9.79764407003356,"f",46181,43,1.033653846,1.643452676,0.47,801,0.0040176417821192,"spanish",-5.51706016984422,8,-2.04173314413994,0.939423498619447,1.72208066502842,0.224769678680072
"1633",20182,"arf","01208","00300020835","TextGrid",1,"ORT-MAU","IntervalTier",0,3.754667,2.466,2.776,"sueños",9,"sueños",11.4524137560002,"f",86201,3276,78.75,3.515476441,0.31,802,0.000537474622117297,"spanish",-7.5286290137426,6,-0.144291215573904,-0.376407522894419,0.189222159869235,0.941662068464087
"1634",20262,"arf","01208","00346921753","TextGrid",1,"ORT-MAU","IntervalTier",0,2.474667,0.726,0.956,"Tengo",2,"tengo",6.4655163704854,"f",88139,97271,2338.245192,4.987987845,0.23,200,0.000152305406290584,"spanish",-8.78962280105311,5,1.34821381052614,-1.03432303365135,-0.577207092710356,-1.21880099453974
"1635",20269,"arf","01208","00346921753","TextGrid",1,"ORT-MAU","IntervalTier",0,2.474667,0.956,1.286,"muchas",3,"muchas",6.4655163704854,"f",61485,14318,344.1826923,4.155912689,0.33,803,0.000967018695558355,"spanish",-6.94129272913184,6,0.504840815892969,-0.211928645205182,0.189222159869235,-1.21880099453974
"1636",20292,"arf","01208","00402972383","TextGrid",1,"ORT-MAU","IntervalTier",0,3.754667,0.856,1.076,"algo",3,"algo",11.1860785523723,"f",4739,112620,2707.211538,5.051619379,0.22,195,0.0130294473138518,"spanish",-4.34054330518,4,1.4127093275425,-1.11656247249596,-1.34363634528995,0.826278228506394
"1637",20523,"arf","01208","00435047509","TextGrid",1,"ORT-MAU","IntervalTier",0,4.522667,0.926,1.106,"puedo",3,"puedo",10.3920982906767,"f",73055,84201,2024.0625,4.925322407,0.18,160,0.000377565750341257,"spanish",-7.88176583135214,5,1.28469750707091,-1.44552022787443,-0.577207092710356,0.482303830089857
"1638",20541,"arf","01208","00435047509","TextGrid",1,"ORT-MAU","IntervalTier",0,4.522667,1.566,1.946,"algunos",5,"algunos",10.3920982906767,"f",4751,9535,229.2067308,3.979366242,0.38,198,0.00757780188191125,"spanish",-4.88253211057662,7,0.325897237750327,0.199268549017899,0.955651412448826,0.482303830089857
"1639",20559,"arf","01208","00435047509","TextGrid",1,"ORT-MAU","IntervalTier",0,4.522667,2.436,2.606,"para",8,"para",10.3920982906767,"f",65603,271407,6524.206731,5.433622645,0.17,75,0.00359680966564784,"spanish",-5.62770803041769,4,1.79989939815443,-1.52775966671905,-1.34363634528995,0.482303830089857
"1640",20594,"arf","01208","00438493707","TextGrid",1,"ORT-MAU","IntervalTier",0,4.010667,0.716,1.016,"Estoy",2,"estoy",9.22539816943167,"f",40057,108899,2617.764423,5.03702788,0.3,139,0.000763109194852361,"spanish",-7.17810942439996,5,1.39791970653401,-0.458646961739032,-0.577207092710356,-0.0231432089596064
"1641",20617,"arf","01208","00438493707","TextGrid",1,"ORT-MAU","IntervalTier",0,4.010667,1.916,2.426,"necesito",5,"necesito",9.22539816943167,"f",62283,29265,703.4855769,4.466363368,0.51,91,0.00209422827109334,"spanish",-6.16857016049172,8,0.819506765171873,1.26838125399792,1.72208066502842,-0.0231432089596064
"1642",20775,"arf","01208","00458317741","TextGrid",1,"ORT-MAU","IntervalTier",0,6.144,4.346,4.606,"tener",19,"tener",11.0677083333333,"f",88114,27219,654.3028846,4.434888121,0.26,805,0.00180839827755604,"spanish",-6.31531375501274,5,0.787604150212404,-0.787604717117501,-0.577207092710356,0.774996947536737
"1643",20977,"arf","01208","00467250542","TextGrid",1,"ORT-MAU","IntervalTier",0,5.461333,2.146,2.526,"teoría",7,"teoría",13.5498055145145,"f",88247,1844,44.32692308,3.26599637,0.38,590,0.00259003759153948,"spanish",-5.95608288926811,6,-0.397158703640773,0.199268549017899,0.189222159869235,1.85031068755955
"1644",21234,"arf","01208","00493975080","TextGrid",1,"ORT-MAU","IntervalTier",0,4.181333,1.906,2.366,"baches",7,"baches",5.50063819360955,"f",11912,44,1.057692308,1.653212514,0.46,806,0.00100111099131771,"spanish",-6.90664490435856,6,-2.03184078797254,0.857184059774834,0.189222159869235,-1.63681313721861
"1645",21484,"arf","01208","00506873601","TextGrid",1,"ORT-MAU","IntervalTier",0,4.693333,3.036,3.546,"España",12,"españa",10.0142052566907,"f",39021,716,17.21153846,2.855519156,0.51,7,0.000465571870492375,"spanish",-7.6722440789813,6,-0.813209338855102,1.26838125399791,0.189222159869235,0.318590025978983
"1646",21573,"arf","01208","00519380173","TextGrid",1,"ORT-MAU","IntervalTier",0,2.901333,2.016,2.586,"grabaron",8,"grabaron",10.6847438746259,"f",46181,43,1.033653846,1.643452676,0.57,801,0.0040176417821192,"spanish",-5.51706016984422,8,-2.04173314413994,1.76181788706561,1.72208066502842,0.60908606076296
"1647",21662,"arf","01208","00590975914","TextGrid",1,"ORT-MAU","IntervalTier",0,6.485333,3.776,4.296,"medio",13,"medio",10.3310038204669,"f",59074,8260,198.5576923,3.917032622,0.52,147,0.000421104419176356,"spanish",-7.77262972848823,5,0.262717257688854,1.35062069284254,-0.577207092710356,0.455836001290041
"1648",21829,"arf","01208","00639144316","TextGrid",1,"ORT-MAU","IntervalTier",0,2.901333,1.356,1.996,"cansado",4,"cansado",5.51470651593595,"f",15558,2144,51.53846154,3.331427297,0.64,140,0.00309869519811475,"spanish",-5.77677415992987,7,-0.330839361634586,2.33749395897793,0.955651412448826,-1.63071834753377
"1649",21858,"arf","01208","00646034394","TextGrid",1,"ORT-MAU","IntervalTier",0,2.56,1.036,1.406,"rompió",5,"rompió",9.375,"f",81211,1372,32.98076923,3.137670537,0.37,544,0.000130646946481477,"spanish",-8.94301193801607,6,-0.527226932797234,0.117029110173282,0.189222159869235,0.0416684773685387
"1650",21946,"arf","01208","00677888436","TextGrid",1,"ORT-MAU","IntervalTier",0,5.802667,2.616,2.866,"tiene",5,"tiene",9.9954038375802,"f",88587,79362,1907.740385,4.899618076,0.25,72,0.00223131625414739,"spanish",-6.10516361914165,5,1.25864416506906,-0.869844155962116,-0.577207092710356,0.310444726731745
"1651",22062,"arf","01208","00692267456","TextGrid",1,"ORT-MAU","IntervalTier",0,4.522667,3.886,4.256,"tema",11,"tema",12.1609660848345,"f",87922,3691,88.72596154,3.567261692,0.37,807,0.000983257839852469,"spanish",-6.92463917327711,4,-0.0918028292799855,0.117029110173284,-1.34363634528995,1.24862670324849
"1652",22154,"arf","01208","00736596096","TextGrid",1,"ORT-MAU","IntervalTier",0,5.632,4.196,4.636,"precio",15,"precio",11.0085227272727,"f",70245,2537,60.98557692,3.404491618,0.44,399,0.00148248648781277,"spanish",-6.51403454159412,6,-0.25678298011872,0.692705182085603,0.189222159869235,0.749356091936453
"1653",22184,"arf","01208","00748446700","TextGrid",1,"ORT-MAU","IntervalTier",0,4.522667,1.826,2.076,"estoy",5,"estoy",8.8443389707887,"f",40057,108899,2617.764423,5.03702788,0.25,139,0.000763109194852361,"spanish",-7.17810942439996,5,1.39791970653401,-0.869844155962116,-0.577207092710356,-0.188228683923914
"1654",22240,"arf","01208","00765605476","TextGrid",1,"ORT-MAU","IntervalTier",0,6.912,0.886,1.156,"dice",3,"dice",10.9953703703704,"f",31080,23821,572.6201923,4.37697822,0.27,318,0.00086573801856959,"spanish",-7.05192821414269,4,0.728907953993704,-0.705365278272883,-1.34363634528995,0.743658124025303
"1655",22442,"arf","01208","00825575871","TextGrid",1,"ORT-MAU","IntervalTier",0,3.925333,1.646,1.946,"Pablo",6,"pablo",9.93546280022612,"f",65121,482,11.58653846,2.683947131,0.3,387,0.000211994757133521,"spanish",-8.45894901410032,5,-0.987110952761152,-0.458646961739032,-0.577207092710356,0.284476597221445
"1656",22545,"arf","01208","00838238692","TextGrid",1,"ORT-MAU","IntervalTier",0,4.949333,3.426,4.036,"máximo",10,"máximo",9.09213423303706,"f",58885,1309,31.46634615,3.117271296,0.609999999999999,808,0.000213400299649462,"spanish",-8.45234081492956,6,-0.547903152783321,2.09077564244408,0.189222159869235,-0.0808768637661664
"1657",22586,"arf","01208","00869267706","TextGrid",1,"ORT-MAU","IntervalTier",0,2.986667,1.176,1.746,"mango",3,"mango",6.69642782405939,"f",57825,216,5.192307692,2.336459734,0.57,809,0.000152305406290584,"spanish",-8.78962280105311,5,-1.33931650113253,1.76181788706562,-0.577207092710356,-1.11876371129421
"1658",22603,"arf","01208","00869267706","TextGrid",1,"ORT-MAU","IntervalTier",0,2.986667,2.136,2.826,"encanta",7,"encanta",6.69642782405939,"f",35084,5706,137.1634615,3.756407873,0.69,432,0.00403640780955867,"spanish",-5.51240013859263,7,0.0999115608722889,2.74869115320101,0.955651412448826,-1.11876371129421
"1659",22658,"arf","01208","00886929470","TextGrid",1,"ORT-MAU","IntervalTier",0,4.181333,2.676,2.911,"tres",9,"tres",11.0012763872191,"f",90741,24142,580.3365385,4.382791234,0.235,56,0.001723985042309,"spanish",-6.36311678293315,4,0.734799896554028,-0.993203314229042,-1.34363634528995,0.746216775279719
"1660",22703,"arf","01208","00891442660","TextGrid",1,"ORT-MAU","IntervalTier",0,4.352,1.716,1.996,"tienen",4,"tienen",6.89338235294118,"f",88588,22083,530.8413462,4.344077738,0.28,337,0.00297968186032725,"spanish",-5.81593874244334,6,0.695560752326726,-0.623125839428266,0.189222159869235,-1.03343751509527
"1661",22812,"arf","01208","00911230236","TextGrid",1,"ORT-MAU","IntervalTier",0,5.888,1.706,1.996,"tenía",6,"tenía",11.2092391304348,"f",88140,28839,693.2451923,4.459995256,0.29,810,9.19634147842763e-05,"spanish",-9.29411972539338,5,0.813052187542831,-0.540886400583649,-0.577207092710356,0.836312037015707
"1662",22835,"arf","01208","00911230236","TextGrid",1,"ORT-MAU","IntervalTier",0,5.888,2.566,2.776,"esta",10,"esta",11.2092391304348,"f",39520,91528,2200.192308,4.961558718,0.21,40,0.000871319542984262,"spanish",-7.04550177929389,4,1.321425831312,-1.19880191134058,-1.34363634528995,0.836312037015707
"1663",22952,"arf","01208","00972238582","TextGrid",1,"ORT-MAU","IntervalTier",0,5.461333,3.726,4.266,"mañana",15,"mañana",8.60595755651596,"f",58130,26537,637.9086538,4.42386819,0.54,35,0.00225587700180844,"spanish",-6.0942164673076,6,0.776434591620126,1.51509957053177,0.189222159869235,-0.291502162527826
"1664",22993,"arf","01208","00987148528","TextGrid",1,"ORT-MAU","IntervalTier",0,5.888,1.926,2.336,"pestaña",7,"pestaña",10.5298913043478,"f",68285,32,0.7692307692,1.51851394,0.41,811,0.000719894205779954,"spanish",-7.23640629316712,7,-2.16836828661017,0.445986865551749,0.955651412448826,0.541999607516739
"1665",23006,"arf","01208","00987148528","TextGrid",1,"ORT-MAU","IntervalTier",0,5.888,2.426,2.646,"dice",9,"dice",10.5298913043478,"f",31080,23821,572.6201923,4.37697822,0.22,318,0.00086573801856959,"spanish",-7.05192821414269,4,0.728907953993704,-1.11656247249597,-1.34363634528995,0.541999607516739
"1666",23048,"arf","01208","00987148528","TextGrid",1,"ORT-MAU","IntervalTier",0,5.888,4.486,4.866,"azul",15,"azul",10.5298913043478,"f",11865,2807,67.47596154,3.448397103,0.38,444,0.000705264894892495,"spanish",-7.25693708828748,4,-0.212281350550451,0.199268549017899,-1.34363634528995,0.541999607516739
"1667",23072,"arf","01208","00991478609","TextGrid",1,"ORT-MAU","IntervalTier",0,6.4,1.546,1.866,"varias",3,"varias",11.09375,"f",92063,1849,44.44711538,3.267171728,0.32,619,0.0021423443782733,"spanish",-6.14585454570882,6,-0.395967386739795,-0.294168084049799,0.189222159869235,0.786278924000878
"1668",23259,"arf","01208","01040881887","TextGrid",1,"ORT-MAU","IntervalTier",0,4.693333,2.046,2.316,"cuatro",7,"cuatro",11.079546241445,"f",24520,10355,248.9182692,4.015192042,0.27,117,0.000758697353008003,"spanish",-7.18390760447831,6,0.362209477111465,-0.705365278272882,0.189222159869235,0.780125459563644
"1669",23505,"arf","01208","01167975874","TextGrid",1,"ORT-MAU","IntervalTier",0,4.096,1.776,2.176,"lugares",7,"lugares",10.7421875,"f",56982,2175,52.28365385,3.337658891,0.4,812,0.00205185551005189,"spanish",-6.18901076835754,7,-0.324523155634178,0.363747426707134,0.955651412448826,0.633972241735172
"1670",23537,"arf","01208","01167975874","TextGrid",1,"ORT-MAU","IntervalTier",0,4.096,2.976,3.406,"Canadá",12,"canadá",10.7421875,"f",15382,570,13.70192308,2.756636108,0.43,813,0.00104828283691401,"spanish",-6.86060184694349,6,-0.913435011631008,0.610465743240984,0.189222159869235,0.633972241735172
"1671",23724,"arf","01208","01195935834","TextGrid",1,"ORT-MAU","IntervalTier",0,3.84,1.146,1.406,"cuesta",3,"cuesta",9.63541666666667,"f",24739,2036,48.94230769,3.308991029,0.26,213,0.00814240368721122,"spanish",-4.81066984928897,6,-0.353580267182729,-0.787604717117499,0.189222159869235,0.154488242009804
"1672",23738,"arf","01208","01195935834","TextGrid",1,"ORT-MAU","IntervalTier",0,3.84,1.601,2.136,"servicio",5,"servicio",9.63541666666667,"f",83603,4145,99.63942308,3.617629298,0.535,814,0.0015279498440231,"spanish",-6.48382841336876,8,-0.0407513366372657,1.47397985110946,1.72208066502842,0.154488242009804
"1673",23837,"arf","01208","01196202277","TextGrid",1,"ORT-MAU","IntervalTier",0,8.106667,4.036,4.456,"pintores",15,"pintores",11.1019732277149,"f",68747,59,1.418269231,1.77815125,0.420000000000001,815,0.00119566302412666,"spanish",-6.72905441555582,8,-1.9052056455023,0.528226304396373,1.72208066502842,0.789841455643963
"1674",23881,"arf","01208","01196202277","TextGrid",1,"ORT-MAU","IntervalTier",0,8.106667,6.236,6.746,"pintaban",22,"pintaban",11.1019732277149,"f",68689,7,0.1682692308,0.903089987,0.510000000000001,816,0.00228482235739051,"spanish",-6.08146700059443,8,-2.79214840847527,1.26838125399792,1.72208066502842,0.789841455643963
"1675",23911,"arf","01208","01202092723","TextGrid",1,"ORT-MAU","IntervalTier",0,5.034667,0.656,1.256,"Daniel",2,"daniel",12.5132406969518,"f",25305,3041,73.10096154,3.48315921,0.6,817,0.000913561020724013,"spanish",-6.99816038555503,6,-0.177047246913364,2.00853620359946,0.189222159869235,1.40124189234865
"1676",24014,"arf","01208","01227975700","TextGrid",1,"ORT-MAU","IntervalTier",0,3.925333,1.216,1.456,"ayer",4,"ayer",14.011550102883,"f",11701,5216,125.3846154,3.717420837,0.24,14,0.00277622609822744,"spanish",-5.88666279216597,4,0.060395162544454,-0.952083594806732,-1.34363634528995,2.05035132417053
"1677",24071,"arf","01208","01227975700","TextGrid",1,"ORT-MAU","IntervalTier",0,3.925333,3.206,3.796,"Española",13,"española",14.011550102883,"f",39023,153,3.677884615,2.187520721,0.59,327,0.00112247843936712,"spanish",-6.7922161462231,8,-1.49027779411881,1.92629676475485,1.72208066502842,2.05035132417053
"1678",24087,"arf","01208","01272386743","TextGrid",1,"ORT-MAU","IntervalTier",0,3.157333,0.856,1.096,"Hola",2,"hola",12.03547424361,"f",48040,81555,1960.456731,4.911455917,0.24,386,0.00157884416412226,"spanish",-6.45106224134523,4,1.2706427391668,-0.952083594806732,-1.34363634528995,1.19426013688172
"1679",24166,"arf","01208","01290257480","TextGrid",1,"ORT-MAU","IntervalTier",0,2.474667,1.536,1.936,"guerra",5,"guerra",7.67780068995142,"f",46693,8873,213.2932692,3.948119424,0.4,606,0.00672631580740241,"spanish",-5.00172771353968,6,0.294226153378451,0.363747426707132,0.189222159869235,-0.693605609194005
"1680",24295,"arf","01208","01319438021","TextGrid",1,"ORT-MAU","IntervalTier",0,4.608,2.076,2.486,"charlas",7,"charlas",11.9357638888889,"f",17440,198,4.759615385,2.298853076,0.41,352,0.00374483760596694,"spanish",-5.58737702584582,7,-1.377433778817,0.445986865551751,0.955651412448826,1.1510628296743
"1681",24400,"arf","01208","01321223958","TextGrid",1,"ORT-MAU","IntervalTier",0,4.522667,2.786,3.066,"porque",12,"porque",13.266508456183,"f",69756,70048,1683.846154,4.84540194,0.28,187,0.000452236418874878,"spanish",-7.70130546426719,6,1.203691887446,-0.623125839428268,0.189222159869235,1.72757849897258
"1682",24519,"arf","01208","01326673647","TextGrid",1,"ORT-MAU","IntervalTier",0,4.266667,1.796,2.166,"charlas",7,"charlas",12.4218740295411,"f",17440,198,4.759615385,2.298853076,0.37,352,0.00374483760596694,"spanish",-5.58737702584582,7,-1.377433778817,0.117029110173282,0.955651412448826,1.36165930324145
"1683",24570,"arf","01208","01340718114","TextGrid",1,"ORT-MAU","IntervalTier",0,4.096,1.086,1.426,"comprar",3,"comprar",9.765625,"f",20081,4694,112.8365385,3.671635597,0.34,92,0.00685630088936401,"spanish",-4.98258721163625,7,0.0139882548386326,-0.129689206360568,0.955651412448826,0.210898124330434
"1684",24612,"arf","01208","01340718114","TextGrid",1,"ORT-MAU","IntervalTier",0,4.096,2.546,2.886,"mamá",10,"mamá",9.765625,"f",57539,32739,786.9951923,4.515078675,0.34,474,3.14543488783981e-05,"spanish",-10.3669733052551,4,0.868883524053332,-0.129689206360564,-1.34363634528995,0.210898124330434
"1685",24628,"arf","01208","01356597483","TextGrid",1,"ORT-MAU","IntervalTier",0,3.584,0.946,1.356,"verano",3,"verano",10.3236607142857,"f",92617,2948,70.86538462,3.469674773,0.41,571,0.00420047092562043,"spanish",-5.47255863483065,6,-0.190714774337573,0.445986865551751,0.189222159869235,0.452654762847421
"1686",24651,"arf","01208","01356597483","TextGrid",1,"ORT-MAU","IntervalTier",0,3.584,1.876,2.236,"época",7,"época",10.3236607142857,"f",37731,1992,47.88461538,3.299507299,0.36,818,0.00225630447806714,"spanish",-6.09402699077086,5,-0.363192766381531,0.0347896713286693,-0.577207092710356,0.452654762847421
"1687",24805,"arf","01208","01403806862","TextGrid",1,"ORT-MAU","IntervalTier",0,3.157333,1.096,1.456,"hablar",5,"hablar",5.70101411539423,"f",47011,33373,802.2355769,4.523408262,0.36,379,0.00365637440687155,"spanish",-5.61128322175195,6,0.877326209406442,0.0347896713286657,0.189222159869235,-1.5500046981702
"1688",24842,"arf","01208","01404524747","TextGrid",1,"ORT-MAU","IntervalTier",0,5.632,1.906,2.156,"menos",4,"menos",12.0738636363636,"f",59395,25345,609.2548077,4.403909431,0.25,242,0.000264546826126523,"spanish",-8.23749228593984,5,0.75620483445743,-0.869844155962114,-0.577207092710356,1.21089149274162
"1689",24983,"arf","01208","01423073061","TextGrid",1,"ORT-MAU","IntervalTier",0,5.717333,1.316,1.676,"rojas",5,"rojas",8.74533633076821,"f",81091,504,12.11538462,2.703291378,0.36,118,0.00124652173394624,"spanish",-6.68739821917494,5,-0.96750405138491,0.0347896713286657,-0.577207092710356,-0.23111938938046
"1690",25044,"arf","01208","01423073061","TextGrid",1,"ORT-MAU","IntervalTier",0,5.717333,3.786,4.266,"Texas",18,"texas",8.74533633076821,"f",88532,1337,32.13942308,3.126456113,0.48,6,0.00124652173394624,"spanish",-6.68739821917494,5,-0.538593625197273,1.02166293746407,-0.577207092710356,-0.23111938938046
"1691",25161,"arf","01208","01460708872","TextGrid",1,"ORT-MAU","IntervalTier",0,5.290667,1.566,1.816,"bajar",3,"bajar",8.88356798868649,"f",12011,2028,48.75,3.307282047,0.25,322,0.00107572551826464,"spanish",-6.83475994433428,5,-0.355312453580462,-0.869844155962116,-0.577207092710356,-0.171233579029181
"1692",25185,"arf","01208","01460708872","TextGrid",1,"ORT-MAU","IntervalTier",0,5.290667,2.576,2.896,"algo",7,"algo",8.88356798868649,"f",4739,112620,2707.211538,5.051619379,0.32,195,0.0130294473138518,"spanish",-4.34054330518,4,1.4127093275425,-0.294168084049801,-1.34363634528995,-0.171233579029181
"1693",25237,"arf","01208","01529721397","TextGrid",1,"ORT-MAU","IntervalTier",0,5.290667,1.516,1.896,"opción",4,"opción",9.07258007355216,"f",64328,2879,69.20673077,3.459392488,0.38,319,0.000470143025517113,"spanish",-7.66247359994207,6,-0.201136671241464,0.199268549017899,0.189222159869235,-0.0893482711422076
"1694",25453,"arf","01208","01604127271","TextGrid",1,"ORT-MAU","IntervalTier",0,7.082667,2.966,3.336,"publica",13,"publica",12.424698210434,"f",72914,82,1.971153846,1.919078092,0.37,819,0.00142777755972481,"spanish",-6.55163619769906,7,-1.76236531202438,0.117029110173281,0.955651412448826,1.36288281718824
"1695",25481,"arf","01208","01604127271","TextGrid",1,"ORT-MAU","IntervalTier",0,7.082667,3.846,4.306,"celular",18,"celular",12.424698210434,"f",16913,2442,58.70192308,3.387923467,0.46,355,0.0051419789410915,"spanish",-5.27031726561717,7,-0.27357609192316,0.857184059774832,0.955651412448826,1.36288281718824
"1696",25589,"arf","01208","01609816450","TextGrid",1,"ORT-MAU","IntervalTier",0,8.874667,4.626,4.826,"guerra",10,"guerra",10.1412255806331,"f",46693,8873,213.2932692,3.948119424,0.199999999999999,606,0.00672631580740241,"spanish",-5.00172771353968,6,0.294226153378451,-1.2810413501852,0.189222159869235,0.373618773698043
"1697",25595,"arf","01208","01609816450","TextGrid",1,"ORT-MAU","IntervalTier",0,8.874667,4.826,5.286,"mundial",11,"mundial",10.1412255806331,"f",61794,1438,34.56730769,3.158060794,0.46,607,0.00133094773081276,"spanish",-6.62186401095428,7,-0.506559818795059,0.857184059774832,0.955651412448826,0.373618773698043
"1698",25614,"arf","01208","01609816450","TextGrid",1,"ORT-MAU","IntervalTier",0,8.874667,5.736,6.006,"llamó",15,"llamó",10.1412255806331,"f",56316,5075,121.9951923,3.705521613,0.27,608,0.00110185528237706,"spanish",-6.81075989958184,5,0.0483343719940738,-0.705365278272879,-0.577207092710356,0.373618773698043
"1699",25630,"arf","01208","01609816450","TextGrid",1,"ORT-MAU","IntervalTier",0,8.874667,6.456,6.906,"atención",18,"atención",10.1412255806331,"f",10312,5832,140.1923077,3.765891976,0.449999999999999,609,0.0053067513760783,"spanish",-5.23877542453259,8,0.109524438135649,0.77494462093021,1.72208066502842,0.373618773698043
"1700",25676,"arf","01208","01627226074","TextGrid",1,"ORT-MAU","IntervalTier",0,3.669333,1.006,1.246,"pudo",3,"pudo",6.54069826859541,"f",73004,5427,130.4567308,3.734639839,0.24,820,0.000112289292517902,"spanish",-9.09443204789035,4,0.0778479625428891,-0.952083594806732,-1.34363634528995,-1.18623009898753
"1701",25697,"arf","01208","01627226074","TextGrid",1,"ORT-MAU","IntervalTier",0,3.669333,1.846,2.306,"huellas",6,"huellas",6.54069826859541,"f",48409,2150,51.68269231,3.33264041,0.46,102,0.00218873432834616,"spanish",-6.12443183448298,7,-0.329609777099751,0.857184059774832,0.955651412448826,-1.18623009898753
"1702",25753,"arf","01208","01642471924","TextGrid",1,"ORT-MAU","IntervalTier",0,4.010667,0.866,1.046,"puedo",3,"puedo",7.72938765546978,"f",73055,84201,2024.0625,4.925322407,0.18,160,0.000377565750341257,"spanish",-7.88176583135214,5,1.28469750707091,-1.44552022787443,-0.577207092710356,-0.671256696649986
"1703",25802,"arf","01208","01645756026","TextGrid",1,"ORT-MAU","IntervalTier",0,6.058667,1.606,2.006,"médicos",3,"médicos",9.2429572379535,"f",59062,1476,35.48076923,3.169380495,0.4,821,0.00154315646831617,"spanish",-6.47392530548229,7,-0.495086419953762,0.363747426707131,0.955651412448826,-0.0155361306442687
"1704",25843,"arf","01208","01645756026","TextGrid",1,"ORT-MAU","IntervalTier",0,6.058667,3.246,3.756,"necesita",11,"necesita",9.2429572379535,"f",62236,10597,254.7355769,4.025223915,0.51,822,0.00287090013267273,"spanish",-5.8531296633062,8,0.372377561944645,1.26838125399791,1.72208066502842,-0.0155361306442687
"1705",25871,"arf","01208","01645756026","TextGrid",1,"ORT-MAU","IntervalTier",0,6.058667,4.696,5.236,"dárselo",15,"dárselo",9.2429572379535,"f",25394,260,6.25,2.416640507,0.54,823,0.000443726943643006,"spanish",-7.7203011765121,7,-1.2580470410971,1.51509957053177,0.955651412448826,-0.0155361306442687
"1706",25901,"arf","01208","01654454213","TextGrid",1,"ORT-MAU","IntervalTier",0,3.498667,1.726,2.346,"malayo",5,"malayo",4.85899343950139,"f",57290,12,0.2884615385,1.113943352,0.62,824,0.000969053723287565,"spanish",-6.93919050562113,6,-2.5784320962092,2.1730150812887,0.189222159869235,-1.91479154416307
"1707",25932,"arf","01208","01671437530","TextGrid",1,"ORT-MAU","IntervalTier",0,3.157333,1.546,1.866,"tarde",6,"tarde",7.28462914744818,"f",87593,18456,443.6538462,4.266161112,0.32,164,0.000345537791978644,"spanish",-7.97040853729812,5,0.616586181667469,-0.294168084049799,-0.577207092710356,-0.86393848940722
"1708",25998,"arf","01208","01700599969","TextGrid",1,"ORT-MAU","IntervalTier",0,4.010667,1.496,1.796,"está",5,"está",4.98670171320631,"f",39521,263506,6334.278846,5.420792157,0.3,128,0.000621937105970612,"spanish",-7.38267158614052,4,1.78689469898857,-0.458646961739032,-1.34363634528995,-1.85946475741568
"1709",26065,"arf","01208","01735819705","TextGrid",1,"ORT-MAU","IntervalTier",0,4.266667,2.396,2.636,"sobre",11,"sobre",13.8281239196778,"f",84415,46931,1128.149038,4.671469062,0.24,27,0.000892318474801213,"spanish",-7.02168745457542,5,1.02739736509876,-0.952083594806731,-0.577207092710356,1.97088598470843
"1710",26150,"arf","01208","01747854067","TextGrid",1,"ORT-MAU","IntervalTier",0,3.84,2.621,2.986,"fácil",8,"fácil",10.4166666666667,"f",42335,8873,213.2932692,3.948119424,0.365,825,0.000712130491842727,"spanish",-7.24724938828511,5,0.294226153378451,0.0759093907509767,-0.577207092710356,0.492947535933607
"1711",26274,"arf","01208","01795715580","TextGrid",1,"ORT-MAU","IntervalTier",0,5.12,3.566,3.886,"país",12,"país",8.3984375,"f",65276,6920,166.3461538,3.840168849,0.32,384,4.36618722578961e-05,"spanish",-10.0390353250799,4,0.184809835569145,-0.294168084049797,-1.34363634528995,-0.3814056400362
